sample_id,raw_input,gold_clean_alias,canonical_degree,canonical_field,degree_level,noise_type,difficulty,expected_layer,expected_status,expected_min_confidence,training_use,source
L2-02839,"Bcahelor of Engineering, Artificial Intelligence and Machine Learning","Bachelor of Engineering, Artificial Intelligence and Machine Learning",Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01287
L2-02840,"Bache1or of Engineering, Artificial Intelligence and Machine Learning","Bachelor of Engineering, Artificial Intelligence and Machine Learning",Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01287
L2-02841,B. Tch / Artificial Intelligence and Machine Learning,B. Tech / Artificial Intelligence and Machine Learning,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01288
L2-02842,B. eTch / Artificial Intelligence and Machine Learning,B. Tech / Artificial Intelligence and Machine Learning,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01288
L2-02843,Bachler of Technology in Business Administration,Bacheler of Technology in Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01289
L2-02844,Bcaheler of Technology in Business Administration,Bacheler of Technology in Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01289
L2-02845,Bacheler of Techn0logy in Business Administration,Bacheler of Technology in Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01289
L2-02846,B. Tch in Instrumentation Engineering,B. Tech in Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01290
L2-02847,B. eTch in Instrumentation Engineering,B. Tech in Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01290
L2-02848,4-Yar B.Tech - Food Technology,4-Year B.Tech - Food Technology,Bachelor of Engineering,Food Technology,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01291
L2-02849,4-eYar B.Tech - Food Technology,4-Year B.Tech - Food Technology,Bachelor of Engineering,Food Technology,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01291
L2-02850,"Bachlor of Engineering, Electrical Engineering","Bachelor of Engineering, Electrical Engineering",Bachelor of Engineering,Electrical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01292
L2-02851,"Bcahelor of Engineering, Electrical Engineering","Bachelor of Engineering, Electrical Engineering",Bachelor of Engineering,Electrical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01292
L2-02852,"Bache1or of Engineering, Electrical Engineering","Bachelor of Engineering, Electrical Engineering",Bachelor of Engineering,Electrical Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01292
L2-02853,"Bachler of Technology, Cybersecurity","Bacheler of Technology, Cybersecurity",Bachelor of Engineering,Cybersecurity,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01293
L2-02854,"Bcaheler of Technology, Cybersecurity","Bacheler of Technology, Cybersecurity",Bachelor of Engineering,Cybersecurity,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01293
L2-02855,"Bacheler of Techn0logy, Cybersecurity","Bacheler of Technology, Cybersecurity",Bachelor of Engineering,Cybersecurity,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01293
L2-02856,"Bachler of Technology, Textile Engineering","Bacheler of Technology, Textile Engineering",Bachelor of Engineering,Textile Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01294
L2-02857,"Bcaheler of Technology, Textile Engineering","Bacheler of Technology, Textile Engineering",Bachelor of Engineering,Textile Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01294
L2-02858,"Bacheler of Techn0logy, Textile Engineering","Bacheler of Technology, Textile Engineering",Bachelor of Engineering,Textile Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01294
L2-02859,"B. Tch, Mining Engineering","B. Tech, Mining Engineering",Bachelor of Engineering,Mining Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01295
L2-02860,"B. eTch, Mining Engineering","B. Tech, Mining Engineering",Bachelor of Engineering,Mining Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01295
L2-02861,B.Tch (Finance),B.Tech (Finance),Bachelor of Engineering,Finance,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01296
L2-02862,B.eTch (Finance),B.Tech (Finance),Bachelor of Engineering,Finance,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01296
L2-02863,B.Tech (Fin,B.Tech (Finance),Bachelor of Engineering,Finance,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01296
L2-02864,Bachlor of Engineering in Production Engineering,Bachelor of Engineering in Production Engineering,Bachelor of Engineering,Production Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01297
L2-02865,Bcahelor of Engineering in Production Engineering,Bachelor of Engineering in Production Engineering,Bachelor of Engineering,Production Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01297
L2-02866,Bache1or of Engineering in Production Engineering,Bachelor of Engineering in Production Engineering,Bachelor of Engineering,Production Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01297
L2-02867,B.Tch. - Electronics and Communication Engineering,B.Tech. - Electronics and Communication Engineering,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01298
L2-02868,B.eTch. - Electronics and Communication Engineering,B.Tech. - Electronics and Communication Engineering,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01298
L2-02869,BTCH - Electronics and Communication Engineering,BTECH - Electronics and Communication Engineering,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01299
L2-02870,BETCH - Electronics and Communication Engineering,BTECH - Electronics and Communication Engineering,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01299
L2-02871,B.Tch. / Software Engineering,B.Tech. / Software Engineering,Bachelor of Engineering,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01300
L2-02872,B.eTch. / Software Engineering,B.Tech. / Software Engineering,Bachelor of Engineering,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01300
L2-02873,Bachlor of Engineering / Business Administration,Bachelor of Engineering / Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01301
L2-02874,Bcahelor of Engineering / Business Administration,Bachelor of Engineering / Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01301
L2-02875,Bache1or of Engineering / Business Administration,Bachelor of Engineering / Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01301
L2-02876,B. Tch (Mining Engineering),B. Tech (Mining Engineering),Bachelor of Engineering,Mining Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01302
L2-02877,B. eTch (Mining Engineering),B. Tech (Mining Engineering),Bachelor of Engineering,Mining Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01302
L2-02878,B. Tech (Mining Engine,B. Tech (Mining Engineering),Bachelor of Engineering,Mining Engineering,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01302
L2-02879,B. Tch / Mining Engineering,B. Tech / Mining Engineering,Bachelor of Engineering,Mining Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01303
L2-02880,B. eTch / Mining Engineering,B. Tech / Mining Engineering,Bachelor of Engineering,Mining Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01303
L2-02881,Bachler of Technology / Aerospace Engineering,Bacheler of Technology / Aerospace Engineering,Bachelor of Engineering,Aerospace Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01304
L2-02882,Bcaheler of Technology / Aerospace Engineering,Bacheler of Technology / Aerospace Engineering,Bachelor of Engineering,Aerospace Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01304
L2-02883,Bacheler of Techn0logy / Aerospace Engineering,Bacheler of Technology / Aerospace Engineering,Bachelor of Engineering,Aerospace Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01304
L2-02884,Bachler of Technology in Data Science,Bacheler of Technology in Data Science,Bachelor of Engineering,Data Science,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01305
L2-02885,Bcaheler of Technology in Data Science,Bacheler of Technology in Data Science,Bachelor of Engineering,Data Science,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01305
L2-02886,Bacheler of Techn0logy in Data Science,Bacheler of Technology in Data Science,Bachelor of Engineering,Data Science,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01305
L2-02887,"Bachler of Technology, Software Engineering","Bacheler of Technology, Software Engineering",Bachelor of Engineering,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01306
L2-02888,"Bcaheler of Technology, Software Engineering","Bacheler of Technology, Software Engineering",Bachelor of Engineering,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01306
L2-02889,"Bacheler of Techn0logy, Software Engineering","Bacheler of Technology, Software Engineering",Bachelor of Engineering,Software Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01306
L2-02890,"Bachler of Technology, Mining Engineering","Bacheler of Technology, Mining Engineering",Bachelor of Engineering,Mining Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01307
L2-02891,"Bcaheler of Technology, Mining Engineering","Bacheler of Technology, Mining Engineering",Bachelor of Engineering,Mining Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01307
L2-02892,"Bacheler of Techn0logy, Mining Engineering","Bacheler of Technology, Mining Engineering",Bachelor of Engineering,Mining Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01307
L2-02893,BTCH / Business Administration,BTECH / Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01308
L2-02894,BETCH / Business Administration,BTECH / Business Administration,Bachelor of Engineering,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01308
L2-02895,Bachlor of Engineering in Software Engineering,Bachelor of Engineering in Software Engineering,Bachelor of Engineering,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01309
L2-02896,Bcahelor of Engineering in Software Engineering,Bachelor of Engineering in Software Engineering,Bachelor of Engineering,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01309
L2-02897,Bache1or of Engineering in Software Engineering,Bachelor of Engineering in Software Engineering,Bachelor of Engineering,Software Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01309
L2-02898,"B. Tch, Environmental Engineering","B. Tech, Environmental Engineering",Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01310
L2-02899,"B. eTch, Environmental Engineering","B. Tech, Environmental Engineering",Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01310
L2-02900,Bachler of Technology in Cybersecurity,Bacheler of Technology in Cybersecurity,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01311
L2-02901,Bcaheler of Technology in Cybersecurity,Bacheler of Technology in Cybersecurity,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01311
L2-02902,Bacheler of Techn0logy in Cybersecurity,Bacheler of Technology in Cybersecurity,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01311
L2-02903,BTch (Metallurgical Engineering),BTech (Metallurgical Engineering),Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01312
L2-02904,BeTch (Metallurgical Engineering),BTech (Metallurgical Engineering),Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01312
L2-02905,BTech (Metallurgical Engine,BTech (Metallurgical Engineering),Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-01312
L2-02906,BTCH in Instrumentation Engineering,BTECH in Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01313
L2-02907,BETCH in Instrumentation Engineering,BTECH in Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01313
L2-02908,BTch - Instrumentation Engineering,BTech - Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01314
L2-02909,BeTch - Instrumentation Engineering,BTech - Instrumentation Engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01314
L2-02910,4-Yar B.Tech / Cybersecurity,4-Year B.Tech / Cybersecurity,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01315
L2-02911,4-eYar B.Tech / Cybersecurity,4-Year B.Tech / Cybersecurity,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01315
L2-02912,B.Tch (Hons) in Mechanical Engineering,B.Tech (Hons) in Mechanical Engineering,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01316
L2-02913,B.eTch (Hons) in Mechanical Engineering,B.Tech (Hons) in Mechanical Engineering,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01316
L2-02914,B.. Hons,B.E. Hons,Bachelor of Engineering,,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01317
L2-02915,B.E. oHns,B.E. Hons,Bachelor of Engineering,,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01317
L2-02916,b.ng,b.eng,Bachelor of Engineering,,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-01318
