expected_label,predicted_label,count,is_correct
Diplome d'Ingenieur,FR Ing qualification,1,False
Diplome d'Ingenieur,France I N G,1,False
Diplome d'Ingenieur,France I N G degree,1,False
Diplome d'Ingenieur,France I N G qualification,1,False
Diplome d'Ingenieur,France Ing,1,False
Diplome d'Ingenieur,France Ing degree,1,False
Diplome d'Ingenieur,France Ing qualification,1,False
Diplome d'Ingenieur,French I N G,1,False
Diplome d'Ingenieur,French I N G degree,1,False
Diplome d'Ingenieur,French I N G qualification,1,False
Diplome d'Ingenieur,French Ing,1,False
Diplome d'Ingenieur,French Ing degree,1,False
Diplome d'Ingenieur,French Ing qualification,1,False
Diplome d'Ingenieur,I N G,1,False
Diplome d'Ingenieur,I N G degree,1,False
Diplome d'Ingenieur,I N G qualification,1,False
Diplome d'Ingenieur,Ing,1,False
Diplome d'Ingenieur,Ing degree,1,False
Diplome d'Ingenieur,Ing qualification,1,False
Doctor of Business Administration,UK D B A degree,1,False
Doctor of Business Administration,UK D B A qualification,1,False
Doctor of Business Administration,UK DBA,1,False
Doctor of Business Administration,UK DBA degree,1,False
Doctor of Business Administration,UK DBA qualification,1,False
Doctor of Business Administration,US D B A degree,1,False
Doctor of Business Administration,US D B A qualification,1,False
Doctor of Business Administration,US DBA,1,False
Doctor of Business Administration,US DBA degree,1,False
Doctor of Business Administration,US DBA qualification,1,False
Doctor of Business Administration,United Kingdom D B A,1,False
Doctor of Business Administration,United Kingdom D B A degree,1,False
Doctor of Business Administration,United Kingdom DBA,1,False
Doctor of Business Administration,United Kingdom DBA degree,1,False
Doctor of Business Administration,United States D B A,1,False
Doctor of Business Administration,United States D B A degree,1,False
Doctor of Business Administration,United States DBA,1,False
Doctor of Business Administration,United States DBA degree,1,False
Doctor of Business Administration,United States DBA qualification,1,False
Doctor of Dental Surgery,D D S degree,1,False
Doctor of Dental Surgery,D D S qualification,1,False
Doctor of Dental Surgery,DDS,1,False
Doctor of Dental Surgery,DDS degree,1,False
Doctor of Dental Surgery,DDS qualification,1,False
Doctor of Dental Surgery,US D D S degree,1,False
Doctor of Dental Surgery,US D D S qualification,1,False
Doctor of Dental Surgery,US DDS,1,False
Doctor of Dental Surgery,US DDS degree,1,False
Doctor of Dental Surgery,US DDS qualification,1,False
Doctor of Dental Surgery,United States D D S,1,False
Doctor of Dental Surgery,United States D D S degree,1,False
Doctor of Dental Surgery,United States DDS,1,False
Doctor of Dental Surgery,United States DDS degree,1,False
Doctor of Dental Surgery,United States DDS qualification,1,False
Doctor of Education,UK Doctor of Education,1,False
Doctor of Education,UK Doctor of Education degree,1,False
Doctor of Education,UK E D D,1,False
Doctor of Education,UK E D D degree,1,False
Doctor of Education,UK E D D qualification,1,False
Doctor of Education,UK EdD,1,False
Doctor of Education,UK EdD degree,1,False
Doctor of Education,UK EdD qualification,1,False
Doctor of Education,US Doctor of Education,1,False
Doctor of Education,US Doctor of Education degree,1,False
Doctor of Education,US E D D,1,False
Doctor of Education,US E D D degree,1,False
Doctor of Education,US E D D qualification,1,False
Doctor of Education,US EdD,1,False
Doctor of Education,US EdD degree,1,False
Doctor of Education,US EdD qualification,1,False
Doctor of Education,United Kingdom E D D,1,False
Doctor of Education,United Kingdom E D D degree,1,False
Doctor of Education,United Kingdom EdD,1,False
Doctor of Education,United Kingdom EdD degree,1,False
Doctor of Education,United States E D D,1,False
Doctor of Education,United States E D D degree,1,False
Doctor of Education,United States EdD,1,False
Doctor of Education,United States EdD degree,1,False
Doctor of Education,United States EdD qualification,1,False
Doctor of Medicine,Doctor of Medicine degree,1,False
Doctor of Medicine,M D,1,False
Doctor of Medicine,M D degree,1,False
Doctor of Medicine,M D qualification,1,False
Doctor of Medicine,MD,1,False
Doctor of Medicine,MD degree,1,False
Doctor of Medicine,MD qualification,1,False
Doctor of Medicine,US Doctor of Medicine,1,False
Doctor of Medicine,US Doctor of Medicine degree,1,False
Doctor of Medicine,US M D,1,False
Doctor of Medicine,US M D degree,1,False
Doctor of Medicine,US M D qualification,1,False
Doctor of Medicine,US MD degree,1,False
Doctor of Medicine,US MD qualification,1,False
Doctor of Medicine,United States M D,1,False
Doctor of Medicine,United States M D degree,1,False
Doctor of Medicine,United States M D qualification,1,False
Doctor of Medicine,United States MD,1,False
Doctor of Medicine,United States MD degree,1,False
Doctor of Medicine,United States MD qualification,1,False
Doctor of Nursing Practice,D N P,1,False
Doctor of Nursing Practice,D N P degree,1,False
Doctor of Nursing Practice,D N P qualification,1,False
Doctor of Nursing Practice,DNP,1,False
Doctor of Nursing Practice,DNP degree,1,False
Doctor of Nursing Practice,DNP qualification,1,False
Doctor of Nursing Practice,US D N P,1,False
Doctor of Nursing Practice,US D N P degree,1,False
Doctor of Nursing Practice,US D N P qualification,1,False
Doctor of Nursing Practice,US DNP,1,False
Doctor of Nursing Practice,US DNP degree,1,False
Doctor of Nursing Practice,US DNP qualification,1,False
Doctor of Nursing Practice,US Doctor of Nursing Practice,1,False
Doctor of Nursing Practice,United States D N P,1,False
Doctor of Nursing Practice,United States D N P degree,1,False
Doctor of Nursing Practice,United States DNP,1,False
Doctor of Nursing Practice,United States DNP degree,1,False
Doctor of Nursing Practice,United States DNP qualification,1,False
Doctor of Pharmacy,Doctor of Pharmacy degree,1,False
Doctor of Pharmacy,PharmD degree,1,False
Doctor of Pharmacy,PharmD qualification,1,False
Doctor of Pharmacy,US Doctor of Pharmacy degree,1,False
Doctor of Pharmacy,US PharmD,1,False
Doctor of Pharmacy,US PharmD degree,1,False
Doctor of Pharmacy,US PharmD qualification,1,False
Doctor of Pharmacy,United States PharmD,1,False
Doctor of Pharmacy,United States PharmD degree,1,False
Doctor of Philosophy,IN D P H I L,1,False
Doctor of Philosophy,IN D P H I L degree,1,False
Doctor of Philosophy,IN D P H I L qualification,1,False
Doctor of Philosophy,IN P H D,1,False
Doctor of Philosophy,IN P H D degree,1,False
Doctor of Philosophy,IN P H D qualification,1,False
Doctor of Philosophy,India D P H I L,1,False
Doctor of Philosophy,India D P H I L degree,1,False
Doctor of Philosophy,India D P H I L qualification,1,False
Doctor of Philosophy,India P H D,1,False
Doctor of Philosophy,India P H D degree,1,False
Doctor of Philosophy,India P H D qualification,1,False
Doctor of Philosophy,Indian D P H I L,1,False
Doctor of Philosophy,Indian D P H I L degree,1,False
Doctor of Philosophy,Indian D P H I L qualification,1,False
Doctor of Philosophy,Indian P H D,1,False
Doctor of Philosophy,Indian P H D degree,1,False
Doctor of Philosophy,Indian P H D qualification,1,False
Doctor of Philosophy,UK D P H I L,1,False
Doctor of Philosophy,UK D P H I L degree,1,False
Doctor of Philosophy,UK D P H I L qualification,1,False
Doctor of Philosophy,UK P H D,1,False
Doctor of Philosophy,UK P H D degree,1,False
Doctor of Philosophy,UK P H D qualification,1,False
Doctor of Philosophy,US P H D,1,False
Doctor of Philosophy,US P H D degree,1,False
Doctor of Philosophy,US P H D qualification,1,False
Doctor of Philosophy,United Kingdom D P H I L,1,False
Doctor of Philosophy,United Kingdom D P H I L degree,1,False
Doctor of Philosophy,United Kingdom P H D,1,False
Doctor of Philosophy,United Kingdom P H D degree,1,False
Doctor of Philosophy,United States P H D,1,False
Doctor of Philosophy,United States P H D degree,1,False
Doctor of Psychology,Doctor of Psychology degree,1,False
Doctor of Psychology,P S Y D,1,False
Doctor of Psychology,P S Y D degree,1,False
Doctor of Psychology,P S Y D qualification,1,False
Doctor of Psychology,PsyD,1,False
Doctor of Psychology,PsyD degree,1,False
Doctor of Psychology,PsyD qualification,1,False
Doctor of Psychology,US Doctor of Psychology degree,1,False
Doctor of Psychology,US P S Y D,1,False
Doctor of Psychology,US P S Y D degree,1,False
Doctor of Psychology,US P S Y D qualification,1,False
Doctor of Psychology,US PsyD,1,False
Doctor of Psychology,US PsyD degree,1,False
Doctor of Psychology,US PsyD qualification,1,False
Doctor of Psychology,United States P S Y D,1,False
Doctor of Psychology,United States P S Y D degree,1,False
Doctor of Psychology,United States PsyD,1,False
Doctor of Psychology,United States PsyD degree,1,False
Doctorado,Doctorado degree,1,False
Doctorado,Doctorado qualification,1,False
Doctorado,ES Doctorado,1,False
Doctorado,ES Doctorado degree,1,False
Doctorado,ES Doctorado qualification,1,False
Doctorado,ES P H D,1,False
Doctorado,ES P H D degree,1,False
Doctorado,ES P H D qualification,1,False
Doctorado,Spain Doctorado,1,False
Doctorado,Spain Doctorado degree,1,False
Doctorado,Spain Doctorado qualification,1,False
Doctorado,Spain P H D,1,False
Doctorado,Spain P H D degree,1,False
Doctorado,Spain P H D qualification,1,False
Doctorado,Spanish Doctorado,1,False
Doctorado,Spanish Doctorado degree,1,False
Doctorado,Spanish Doctorado qualification,1,False
Doctorado,Spanish P H D,1,False
Doctorado,Spanish P H D degree,1,False
Doctorado,Spanish P H D qualification,1,False
Doctoral Degree,AU P H D,1,False
Doctoral Degree,AU P H D degree,1,False
Doctoral Degree,AU P H D qualification,1,False
Doctoral Degree,Australia P H D,1,False
Doctoral Degree,Australia P H D degree,1,False
Doctoral Degree,Australia P H D qualification,1,False
Doctoral Degree,Australian P H D,1,False
Doctoral Degree,Australian P H D degree,1,False
Doctoral Degree,Australian P H D qualification,1,False
Doctoral Degree,B O S H I degree,1,False
Doctoral Degree,B O S H I qualification,1,False
Doctoral Degree,Bologna P H D degree,1,False
Doctoral Degree,Bologna P H D qualification,1,False
Doctoral Degree,Bologna Third Cycle Degree,1,False
Doctoral Degree,Boshi,1,False
Doctoral Degree,Boshi degree,1,False
Doctoral Degree,Boshi qualification,1,False
Doctoral Degree,CN B O S H I,1,False
Doctoral Degree,CN B O S H I degree,1,False
Doctoral Degree,CN B O S H I qualification,1,False
Doctoral Degree,CN Boshi,1,False
Doctoral Degree,CN Boshi degree,1,False
Doctoral Degree,CN Boshi qualification,1,False
Doctoral Degree,China B O S H I,1,False
Doctoral Degree,China B O S H I degree,1,False
Doctoral Degree,China B O S H I qualification,1,False
Doctoral Degree,China Boshi,1,False
Doctoral Degree,China Boshi degree,1,False
Doctoral Degree,China Boshi qualification,1,False
Doctoral Degree,Chinese B O S H I,1,False
Doctoral Degree,Chinese B O S H I degree,1,False
Doctoral Degree,Chinese B O S H I qualification,1,False
Doctoral Degree,Chinese Boshi,1,False
Doctoral Degree,Chinese Boshi degree,1,False
Doctoral Degree,Chinese Boshi qualification,1,False
Doctoral Degree,EU P H D,1,False
Doctoral Degree,EU P H D degree,1,False
Doctoral Degree,EU P H D qualification,1,False
Doctoral Degree,EU Third Cycle Degree,1,False
Doctoral Degree,EU Third Cycle Degree degree,1,False
Doctoral Degree,Hakushi,1,False
Doctoral Degree,Hakushi degree,1,False
Doctoral Degree,Hakushi qualification,1,False
Doctoral Degree,JP Hakushi,1,False
Doctoral Degree,JP Hakushi degree,1,False
Doctoral Degree,JP Hakushi qualification,1,False
Doctoral Degree,Japan Hakushi,1,False
Doctoral Degree,Japan Hakushi degree,1,False
Doctoral Degree,Japan Hakushi qualification,1,False
Doctoral Degree,Japanese Hakushi,1,False
Doctoral Degree,Japanese Hakushi degree,1,False
Doctoral Degree,Japanese Hakushi qualification,1,False
Doctoral Degree,Third Cycle Degree,1,False
Doctoral Degree,Third Cycle Degree degree,1,False
Doctorat,Doctorat degree,1,False
Doctorat,Doctorat qualification,1,False
Doctorat,FR Doctorat,1,False
Doctorat,FR Doctorat degree,1,False
Doctorat,FR Doctorat qualification,1,False
Doctorat,FR P H D,1,False
Doctorat,FR P H D degree,1,False
Doctorat,FR P H D qualification,1,False
Doctorat,France Doctorat,1,False
Doctorat,France Doctorat degree,1,False
Doctorat,France Doctorat qualification,1,False
Doctorat,France P H D,1,False
Doctorat,France P H D degree,1,False
Doctorat,France P H D qualification,1,False
Doctorat,French Doctorat,1,False
Doctorat,French Doctorat degree,1,False
Doctorat,French Doctorat qualification,1,False
Doctorat,French P H D,1,False
Doctorat,French P H D degree,1,False
Doctorat,French P H D qualification,1,False
Dottorato di Ricerca,Dottorato di Ricerca degree,1,False
Dottorato di Ricerca,IT Dottorato di Ricerca,1,False
Dottorato di Ricerca,IT Dottorato di Ricerca degree,1,False
Dottorato di Ricerca,IT P H D,1,False
Dottorato di Ricerca,IT P H D degree,1,False
Dottorato di Ricerca,IT P H D qualification,1,False
Dottorato di Ricerca,Italian Dottorato di Ricerca,1,False
Dottorato di Ricerca,Italian P H D,1,False
Dottorato di Ricerca,Italian P H D degree,1,False
Dottorato di Ricerca,Italian P H D qualification,1,False
Dottorato di Ricerca,Italy Dottorato di Ricerca,1,False
Dottorato di Ricerca,Italy P H D,1,False
Dottorato di Ricerca,Italy P H D degree,1,False
Dottorato di Ricerca,Italy P H D qualification,1,False
Doutorado,BR Doutorado,1,False
Doutorado,BR Doutorado degree,1,False
Doutorado,BR Doutorado qualification,1,False
Doutorado,BR P H D,1,False
Doutorado,BR P H D degree,1,False
Doutorado,BR P H D qualification,1,False
Doutorado,Brazil Doutorado,1,False
Doutorado,Brazil Doutorado degree,1,False
Doutorado,Brazil Doutorado qualification,1,False
Doutorado,Brazil P H D,1,False
Doutorado,Brazil P H D degree,1,False
Doutorado,Brazil P H D qualification,1,False
Doutorado,Brazilian Doutorado,1,False
Doutorado,Brazilian Doutorado degree,1,False
Doutorado,Brazilian P H D,1,False
Doutorado,Brazilian P H D degree,1,False
Doutorado,Brazilian P H D qualification,1,False
Doutorado,Doutorado degree,1,False
Doutorado,Doutorado qualification,1,False
Ensino Medio,BR Brazilian High School,1,False
Ensino Medio,BR E M qualification,1,False
Ensino Medio,BR EM qualification,1,False
Ensino Medio,BR ENSINOMEDIO,1,False
Ensino Medio,BR ENSINOMEDIO qualification,1,False
Ensino Medio,BR Ensino Medio,1,False
Ensino Medio,BR Ensino Medio qualification,1,False
Ensino Medio,Brazil Brazilian High School,1,False
Ensino Medio,Brazil E M,1,False
Ensino Medio,Brazil E M qualification,1,False
Ensino Medio,Brazil EM,1,False
Ensino Medio,Brazil EM qualification,1,False
Ensino Medio,Brazil ENSINOMEDIO,1,False
Ensino Medio,Brazil Ensino Medio,1,False
Ensino Medio,Brazilian Brazilian High School,1,False
Ensino Medio,Brazilian E M,1,False
Ensino Medio,Brazilian E M qualification,1,False
Ensino Medio,Brazilian EM,1,False
Ensino Medio,Brazilian EM qualification,1,False
Ensino Medio,Brazilian ENSINOMEDIO,1,False
