raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Currently pursuing DPhil (Hons) with specialization in nursing at IIM Ahmedabad.,Doctor of Philosophy,,Nursing,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Ananya holds a PhD (Hons) degree in Nursing.,Doctor of Philosophy,,Nursing,Nursing,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PHD Hons, bscnursing, VIT Vellore, batch of 2018.",Doctor of Philosophy,,Nursing,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Manipal University; qualification Ph.D (BSc Nursing).,Doctor of Philosophy,,Nursing,Nursing,review_needed,L3_stub,0.35,35,wrong_degree
I completed my DPhil (Hons) in pharmaceuticalsciences from IIM Ahmedabad in 2016.,Doctor of Philosophy,,Pharmacy,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing PhD (Hons) with specialization in Pharmaceutical Sciences at Jadavpur University.,Doctor of Philosophy,,Pharmacy,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Riya holds a PHD Hons degree in Pharma.,Doctor of Philosophy,PHD Hons degree,Pharmacy,Pharmacy,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D, pharma, Manipal University, batch of 2019.",Doctor of Philosophy,,Pharmacy,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of IIT Delhi; qualification dphil (pharmacy).,Doctor of Philosophy,,Pharmacy,Pharmacy,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PhD (Hons) in Physical Therapy from Jadavpur University in 2017.,Doctor of Philosophy,,Physiotherapy,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PHD Hons with specialization in BPT at VIT Vellore.,Doctor of Philosophy,PHD Hons with specialization,Physiotherapy,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Kabir holds a Ph.D degree in bpt.,Doctor of Philosophy,Ph.D degree,Physiotherapy,Physiotherapy,review_needed,L3_stub,0.35,35,wrong_degree
"Education: dphil, physiotherapy, IIT Delhi, batch of 2020.",Doctor of Philosophy,,Physiotherapy,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Delhi University; qualification Ph. D. (Physiotherapy).,Doctor of Philosophy,,Physiotherapy,Physiotherapy,review_needed,L3_stub,0.35,35,wrong_degree
ph. d. - physicaltherapy - University of Mumbai - 2022,Doctor of Philosophy,Doctor of Philosophy,Physiotherapy,,resolved,L1,1.0,100,wrong_field
I completed my PHD Hons in Dental from VIT Vellore in 2018.,Doctor of Philosophy,PHD Hons,Dentistry,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing Ph.D with specialization in dental at Manipal University.,Doctor of Philosophy,,Dentistry,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Neha holds a dphil degree in dentistry.,Doctor of Philosophy,dphil degree,Dentistry,Dentistry,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph. D., Dentistry, Delhi University, batch of 2021.",Doctor of Philosophy,,Dentistry,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of University of Mumbai; qualification ph. d. (bds).,Doctor of Philosophy,,Dentistry,Dentistry,review_needed,L3_stub,0.35,35,wrong_degree
I completed my Ph.D in ayurvedicmedicine from Manipal University in 2019.,Doctor of Philosophy,,Ayurveda,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing dphil with specialization in Ayurveda at IIT Delhi.,Doctor of Philosophy,,Ayurveda,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Arjun holds a Ph. D. degree in ayurveda.,Doctor of Philosophy,Ph. D. degree,Ayurveda,Ayurveda,review_needed,L3_stub,0.35,35,wrong_degree
"Education: ph. d., BAMS, University of Mumbai, batch of 2022.",Doctor of Philosophy,,Ayurveda,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Anna University; qualification PhD Hons (bams).,Doctor of Philosophy,,Ayurveda,Ayurveda,review_needed,L3_stub,0.35,35,wrong_degree
I completed my dphil in barch from IIT Delhi in 2020.,Doctor of Philosophy,,Architecture,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph. D. with specialization in B.Arch at Delhi University.,Doctor of Philosophy,,Architecture,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Isha holds a ph. d. degree in Urban Design.,Doctor of Philosophy,ph. d. degree,Architecture,Architecture,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD Hons, urbandesign, Anna University, batch of 2023.",Doctor of Philosophy,,Architecture,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Pune University; qualification PHD (Hons) (Architecture).,Doctor of Philosophy,,Architecture,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my Ph. D. in Product Design from Delhi University in 2021.,Doctor of Philosophy,,Design,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing ph. d. with specialization in Fashion Design at University of Mumbai.,Doctor of Philosophy,,Design,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Rohan holds a PhD Hons degree in fashiondesign.,Doctor of Philosophy,PhD Hons degree,Design,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: PHD (Hons), Interior Design, Pune University, batch of 2024.",Doctor of Philosophy,,Design,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Amity University; qualification PhD (interiordesign).,Doctor of Philosophy,,Design,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
DPhil - graphicdesign - IIM Ahmedabad - 2026,Doctor of Philosophy,Doctor of Philosophy,Design,,resolved,L1,1.0,100,wrong_field
I completed my ph. d. in teachereducation from University of Mumbai in 2022.,Doctor of Philosophy,,Education,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing PhD Hons with specialization in Teacher Education at Anna University.,Doctor of Philosophy,PhD Hons with specialization,Education,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Aarav holds a PHD (Hons) degree in education.,Doctor of Philosophy,,Education,Education,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD, Education, Amity University, batch of 2025.",Doctor of Philosophy,,Education,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of IIM Ahmedabad; qualification DPhil (B.Ed).,Doctor of Philosophy,,Education,Education,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PhD Hons in hospitality from Anna University in 2023.,Doctor of Philosophy,PhD Hons,Hotel Management,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PHD (Hons) with specialization in hospitalitymanagement at Pune University.,Doctor of Philosophy,,Hotel Management,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Ananya holds a PhD degree in Hospitality Management.,Doctor of Philosophy,PhD degree,Hotel Management,Hotel Management,review_needed,L3_stub,0.35,35,wrong_degree
"Education: DPhil, Tourism & Hospitality, IIM Ahmedabad, batch of 2026.",Doctor of Philosophy,,Hotel Management,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Jadavpur University; qualification Ph.D (Hons) (tourismandhospitality).,Doctor of Philosophy,,Hotel Management,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my PHD (Hons) in Agriculture from Pune University in 2024.,Doctor of Philosophy,,Agriculture,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PhD with specialization in agriculture at Amity University.,Doctor of Philosophy,PhD with specialization,Agriculture,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Riya holds a DPhil degree in Agricultural Science.,Doctor of Philosophy,DPhil degree,Agriculture,Agriculture,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D (Hons), agriculturalscience, Jadavpur University, batch of 2016.",Doctor of Philosophy,,Agriculture,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of VIT Vellore; qualification Ph.D. (agri).,Doctor of Philosophy,,Agriculture,Agriculture,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PhD in na from Amity University in 2025.,Doctor of Philosophy,PhD,General,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing DPhil with specialization in n/a at IIM Ahmedabad.,Doctor of Philosophy,,General,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Kabir holds a Ph.D (Hons) degree in N/A.,Doctor of Philosophy,,General,General,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D., -, VIT Vellore, batch of 2017.",Doctor of Philosophy,,General,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Manipal University; qualification DoctorofPhilosophy (General).,Doctor of Philosophy,,General,General,review_needed,L3_stub,0.35,35,wrong_degree
